student_id,year,day,attendance,engagement_score,difficulty
2025_722,2025,9,1,3.61,2
2025_326,2025,10,1,2.34,3
2025_514,2025,5,1,3.97,2
2025_35,2025,3,1,3.11,4
2025_334,2025,9,1,4.68,2
2025_690,2025,7,1,1.92,3
2025_404,2025,5,1,2.14,4
2025_293,2025,4,1,4.52,2
2025_770,2025,7,1,4.06,2
2024_346,2024,5,1,2.87,2
2024_916,2024,3,1,3.87,2
2025_788,2025,5,1,2.55,3
2025_758,2025,4,1,2.81,3
2024_945,2024,6,1,3.29,3
2025_674,2025,6,1,3.6,4
2025_52,2025,3,1,1.72,4
2024_201,2024,11,1,4.84,3
2024_641,2024,4,1,2.72,3
2024_395,2024,6,1,3.76,2
2024_1077,2024,10,1,3.66,3
2024_16,2024,6,1,2.4,3
2024_264,2024,4,1,4.03,4
2025_695,2025,2,1,4.63,2
2025_454,2025,6,1,1.14,4
2025_293,2025,6,1,3.98,4
2025_197,2025,4,1,2.92,3
2025_1038,2025,9,1,3.03,2
2025_963,2025,6,1,3.89,2
2025_982,2025,5,1,1.58,2
2024_11,2024,3,1,3.11,3
2025_214,2025,9,1,5.0,3
2025_761,2025,11,1,3.14,4
2025_664,2025,13,1,2.86,3
2025_758,2025,1,1,3.12,4
2024_1113,2024,11,1,2.82,3
2024_845,2024,2,1,2.39,4
2025_754,2025,4,1,4.42,4
2025_56,2025,1,1,4.3,3
2025_350,2025,1,1,2.41,2
2025_634,2025,1,1,4.01,2
2024_1174,2024,7,1,2.48,4
2024_90,2024,3,1,2.71,2
2025_747,2025,12,1,5.0,4
2024_880,2024,6,1,2.65,2
2025_1021,2025,2,1,4.31,2
2024_296,2024,1,1,1.48,3
2024_481,2024,6,1,4.19,2
2025_654,2025,12,1,3.13,2
2024_795,2024,2,1,3.6,4
2025_640,2025,7,1,4.25,3
2024_441,2024,15,1,4.0,2
2025_633,2025,2,1,5.0,4
2025_323,2025,5,1,3.09,3
2024_1127,2024,4,1,3.51,4
2025_99,2025,4,1,4.04,3
2024_950,2024,7,1,2.26,4
2024_230,2024,9,1,2.33,4
2025_379,2025,3,1,2.13,4
2024_275,2024,7,1,4.54,3
2024_19,2024,1,1,2.9,4
2024_978,2024,4,1,4.07,4
2025_214,2025,2,1,4.63,2
2025_397,2025,5,1,1.39,3
2025_878,2025,1,1,2.76,4
2025_896,2025,9,1,4.28,4
2025_897,2025,3,1,3.31,3
2025_729,2025,8,1,2.22,3
2025_1159,2025,5,1,4.87,4
2024_77,2024,5,1,3.48,3
2025_1130,2025,1,1,2.61,4
2024_964,2024,2,1,3.53,4
2025_1041,2025,6,1,4.88,4
2024_719,2024,2,1,1.62,3
2025_936,2025,13,1,2.78,2
2024_589,2024,4,1,2.36,3
2024_209,2024,4,1,3.47,4
2025_909,2025,3,1,2.86,2
2025_1068,2025,5,1,4.42,2
2024_1037,2024,5,1,3.66,4
2024_129,2024,2,1,1.31,4
2024_171,2024,1,1,3.64,3
2024_563,2024,1,1,3.83,3
2025_742,2025,3,1,4.49,4
2025_122,2025,3,1,2.94,3
2024_438,2024,7,1,5.0,4
2024_5,2024,2,1,2.18,2
2025_270,2025,2,1,2.9,2
2025_790,2025,4,1,3.5,4
2024_352,2024,9,1,2.94,2
2024_855,2024,15,1,3.34,3
2025_619,2025,3,1,4.24,3
2024_275,2024,8,1,5.0,3
2025_1046,2025,10,1,3.63,3
2025_839,2025,1,1,1.86,4
2024_493,2024,1,1,3.24,2
2025_706,2025,7,1,5.0,4
2024_128,2024,7,1,3.21,4
2025_282,2025,15,1,4.66,2
2024_315,2024,1,1,3.92,3
2024_329,2024,14,1,2.96,4
2024_969,2024,7,1,2.6,4
2025_584,2025,10,1,4.49,4
2025_1037,2025,4,1,4.34,2
2024_907,2024,4,1,3.69,3
2024_306,2024,8,1,2.63,2
2025_152,2025,11,1,4.85,3
2024_1025,2024,5,1,4.54,3
2024_199,2024,5,1,4.6,4
2025_900,2025,6,1,2.4,3
2025_842,2025,1,1,4.83,4
2025_395,2025,4,1,4.6,3
2024_701,2024,5,1,4.44,3
2025_85,2025,5,1,3.86,3
2025_1162,2025,6,1,1.0,2
2024_347,2024,3,1,2.96,4
2024_720,2024,2,1,5.0,4
2024_493,2024,4,1,1.95,3
2024_1024,2024,9,1,4.71,2
2024_508,2024,6,1,4.87,4
2024_619,2024,8,1,2.0,3
2025_832,2025,7,1,5.0,2
2025_479,2025,8,1,3.61,3
2025_185,2025,2,1,5.0,3
2025_693,2025,2,1,2.25,3
2024_179,2024,4,1,2.8,3
2024_609,2024,12,1,5.0,2
2025_118,2025,12,1,4.26,4
2025_1078,2025,10,1,3.6,4
2024_902,2024,6,1,3.12,3
2024_17,2024,15,1,4.88,4
2025_453,2025,2,1,4.08,4
2024_609,2024,11,1,3.18,3
2024_685,2024,2,1,5.0,2
2025_804,2025,3,1,4.46,2
2024_1179,2024,5,1,4.32,2
2024_588,2024,1,1,5.0,4
2024_304,2024,10,1,4.05,3
2024_840,2024,6,1,3.59,4
2025_100,2025,2,1,3.35,4
2025_1161,2025,10,1,3.53,2
2024_545,2024,1,1,3.59,3
2025_1166,2025,11,1,4.06,2
2025_831,2025,1,1,4.85,4
2024_1101,2024,3,1,5.0,2
2024_274,2024,8,1,3.35,3
2025_244,2025,13,1,2.39,4
2024_273,2024,13,1,5.0,3
2025_1174,2025,5,1,4.28,2
2025_1021,2025,12,1,3.73,3
2024_1164,2024,1,1,1.54,2
2025_470,2025,9,1,2.65,2
2024_480,2024,3,1,3.6,2
2024_823,2024,13,1,4.43,2
2025_816,2025,2,1,4.78,4
2025_330,2025,2,1,5.0,4
2025_378,2025,9,1,3.55,3
2025_648,2025,4,1,3.87,4
2024_820,2024,6,1,4.65,3
2025_492,2025,5,1,3.8,2
2025_1055,2025,5,1,3.95,2
2025_310,2025,5,1,3.75,2
2025_742,2025,5,1,1.0,4
2024_443,2024,4,1,4.93,3
2025_293,2025,10,1,3.41,3
2024_331,2024,1,1,5.0,3
2024_617,2024,8,1,2.45,2
2024_1080,2024,5,1,4.55,2
2025_684,2025,5,1,4.27,3
2024_366,2024,11,1,5.0,4
2025_269,2025,6,1,1.27,3
2024_813,2024,4,1,2.27,2
2024_482,2024,2,1,3.48,2
2025_1055,2025,9,1,3.76,3
2024_720,2024,7,1,3.51,2
2024_958,2024,2,1,3.13,3
2025_1076,2025,4,1,2.96,2
2025_700,2025,1,1,2.54,4
2025_404,2025,2,1,3.1,2
2025_1138,2025,2,1,3.44,3
2025_688,2025,6,1,3.53,2
2025_17,2025,8,1,3.5,4
2024_693,2024,1,1,2.62,3
2025_222,2025,3,1,3.77,2
2024_629,2024,9,1,3.43,4
2024_84,2024,3,1,1.78,4
2024_113,2024,4,1,4.51,3
2024_190,2024,2,1,3.03,2
2025_757,2025,4,1,4.45,3
2024_423,2024,2,1,4.18,2
2024_1095,2024,5,1,5.0,3
2024_399,2024,10,1,3.04,4
2024_94,2024,2,1,2.63,3
2025_467,2025,5,1,4.59,3
2025_489,2025,5,1,4.39,2
2025_1165,2025,2,1,3.79,2
2024_328,2024,2,1,1.76,3
2024_235,2024,10,1,3.88,2
2024_169,2024,10,1,4.47,2
2024_477,2024,1,1,3.28,4
2024_474,2024,2,1,2.24,3
2025_1077,2025,3,1,3.58,4
2024_754,2024,4,1,4.57,2
2024_91,2024,2,1,2.53,4
2025_301,2025,7,1,4.08,4
2025_1168,2025,1,1,2.75,2
2025_1050,2025,6,1,4.4,3
2025_448,2025,8,1,4.97,3
2024_526,2024,11,1,3.03,2
2025_865,2025,8,1,3.85,2
2024_605,2024,5,1,3.11,4
2025_315,2025,4,1,4.51,3
2024_367,2024,1,1,3.72,3
2025_1032,2025,3,1,5.0,2
2024_249,2024,6,1,2.66,4
2025_610,2025,4,1,3.78,4
2025_1076,2025,2,1,3.18,4
2024_527,2024,2,1,4.43,3
2024_40,2024,10,1,3.78,2
2024_12,2024,7,1,4.0,2
2024_1013,2024,3,1,4.23,2
2025_770,2025,5,1,5.05,2
2024_407,2024,5,1,3.26,3
2025_1026,2025,15,1,4.61,2
2024_446,2024,5,1,3.21,4
2024_35,2024,1,1,3.15,3
2025_355,2025,10,1,5.0,3
2024_793,2024,13,1,2.88,3
2025_381,2025,6,1,4.95,4
2025_496,2025,11,1,4.47,4
2025_770,2025,2,1,2.6,4
2025_392,2025,1,1,3.29,2
2025_244,2025,3,1,3.9,2
2024_360,2024,14,1,1.88,3
2025_129,2025,4,1,2.7,3
2024_555,2024,2,1,1.2,2
2025_639,2025,2,1,3.27,4
2025_69,2025,2,1,2.51,4
2024_843,2024,3,1,4.09,3
2025_360,2025,5,1,3.75,2
2024_47,2024,1,1,3.08,4
2025_725,2025,6,1,1.89,4
2024_249,2024,11,1,4.12,3
2024_310,2024,4,1,3.42,3
2024_264,2024,9,1,3.77,3
2025_217,2025,3,1,2.59,4
2024_675,2024,3,1,3.63,2
2025_303,2025,7,1,2.06,3
2025_532,2025,3,1,4.4,4
2024_512,2024,1,1,5.0,2
2024_214,2024,8,1,4.36,4
2025_404,2025,4,1,1.4,2
2024_624,2024,6,1,2.11,4
2024_655,2024,3,1,1.11,4
2025_69,2025,12,1,3.87,3
2024_1143,2024,2,1,3.35,3
2024_141,2024,9,1,3.6,4
2025_502,2025,12,1,3.75,2
2025_168,2025,5,1,3.79,4
2025_1193,2025,4,1,3.73,4
2024_256,2024,9,1,4.17,2
2024_716,2024,3,1,2.22,3
2025_141,2025,7,1,3.5,2
2024_464,2024,6,1,4.41,3
2025_522,2025,3,1,4.12,4
2025_465,2025,2,1,4.52,3
2024_1119,2024,3,1,4.08,2
2024_569,2024,2,1,1.34,2
2025_1106,2025,8,1,2.96,2
2025_502,2025,1,1,4.46,4
2024_964,2024,1,1,3.86,2
2024_976,2024,3,1,2.68,3
2025_993,2025,1,1,2.8,3
2024_705,2024,2,1,3.65,3
2024_841,2024,10,1,3.3,4
2024_891,2024,1,1,2.23,4
2025_943,2025,3,1,2.68,4
2024_161,2024,8,1,2.18,4
2024_1007,2024,2,1,1.11,2
2025_634,2025,7,1,4.31,3
2025_399,2025,4,1,5.02,3
2024_787,2024,3,1,5.0,4
2025_78,2025,5,1,2.91,4
2024_432,2024,1,1,4.17,3
2024_1158,2024,1,1,3.05,4
2025_462,2025,9,1,4.24,3
2025_315,2025,12,1,2.75,2
2025_154,2025,1,1,4.24,4
2024_1026,2024,4,1,2.71,4
2025_285,2025,2,1,4.47,3
2025_923,2025,8,1,5.0,2
2025_1130,2025,9,1,4.59,4
2024_17,2024,10,1,3.2,4
2024_515,2024,13,1,3.38,3
2024_1105,2024,2,1,2.93,3
2024_41,2024,11,1,5.22,4
2025_1087,2025,2,1,2.3,2
2025_884,2025,10,1,4.5,4
2025_111,2025,7,1,4.98,4
2025_908,2025,2,1,2.52,4
2025_326,2025,7,1,4.33,2
2024_40,2024,10,1,2.65,4
2024_301,2024,11,1,3.56,3
2025_1088,2025,15,1,5.0,2
2025_1031,2025,4,1,3.51,4
2025_146,2025,14,1,5.0,3
2024_1063,2024,7,1,3.39,2
2025_798,2025,2,1,2.74,2
2024_1101,2024,13,1,5.0,3
2025_666,2025,1,1,3.56,3
2024_646,2024,4,1,1.81,2
2025_658,2025,1,1,4.24,4
2024_639,2024,8,1,4.83,4
2025_856,2025,2,1,4.4,4
2025_326,2025,9,1,3.09,4
2024_149,2024,2,1,2.87,2
2024_977,2024,5,1,2.86,2
2025_402,2025,1,1,2.62,3
2025_209,2025,7,1,3.65,3
2025_440,2025,6,1,3.94,4
2024_240,2024,8,1,3.03,2
2025_1173,2025,3,1,4.59,4
2024_682,2024,4,1,3.99,4
2024_554,2024,2,1,4.03,4
2025_1179,2025,3,1,4.3,4
2025_463,2025,6,1,4.06,4
2025_209,2025,3,1,2.77,4
2024_8,2024,1,1,4.4,3
2025_675,2025,2,1,3.7,3
2025_619,2025,7,1,3.45,4
2025_1119,2025,1,1,4.58,3
2025_1058,2025,5,1,1.08,3
2024_525,2024,1,1,3.64,2
2024_629,2024,6,1,2.83,3
2024_1035,2024,1,1,3.12,2
2024_1107,2024,11,1,3.19,2
2025_938,2025,3,1,2.88,2
2024_261,2024,9,1,4.85,2
2024_93,2024,6,1,3.04,3
2024_1035,2024,10,1,5.0,4
2025_26,2025,6,1,4.1,2
2025_287,2025,1,1,4.31,3
2025_975,2025,14,1,1.89,2
2025_861,2025,4,1,4.13,2
2025_1102,2025,4,1,5.11,4
2024_445,2024,9,1,4.63,4
2024_295,2024,15,1,4.92,2
2025_329,2025,1,1,5.0,3
2025_900,2025,7,1,2.32,2
2025_561,2025,11,1,2.31,4
2025_224,2025,3,1,3.65,4
2024_274,2024,1,1,3.43,4
2025_1039,2025,6,1,3.83,3
2024_58,2024,5,1,3.76,2
2024_894,2024,2,1,3.69,4
2024_411,2024,5,1,2.41,2
2024_671,2024,7,1,3.15,4
2025_1142,2025,6,1,4.29,2
2025_518,2025,13,1,3.65,4
2024_141,2024,4,1,4.23,3
2024_408,2024,1,1,2.83,3
2025_57,2025,2,1,4.79,3
2024_495,2024,5,1,2.99,4
2025_762,2025,2,1,3.91,2
2025_896,2025,3,1,1.98,4
2025_786,2025,1,1,3.83,2
2024_58,2024,9,1,1.81,3
2025_148,2025,8,1,4.2,2
2024_445,2024,4,1,4.72,4
2024_207,2024,8,1,3.36,2
2024_1043,2024,13,1,4.19,4
2024_591,2024,10,1,3.35,4
2024_235,2024,6,1,3.3,4
2025_338,2025,2,1,2.49,4
2024_722,2024,3,1,1.65,4
2025_259,2025,6,1,2.93,4
2025_1117,2025,1,1,5.27,2
2025_1073,2025,4,1,3.41,4
2024_948,2024,3,1,4.17,3
2025_379,2025,8,1,3.03,4
2025_1131,2025,3,1,4.44,2
2024_750,2024,9,1,5.0,4
2025_1174,2025,8,1,3.05,3
2025_905,2025,4,1,2.8,2
2024_356,2024,2,1,3.24,2
2024_802,2024,2,1,3.14,3
2024_798,2024,1,1,4.53,2
2024_1153,2024,10,1,2.61,4
2024_211,2024,13,1,3.35,3
2025_566,2025,4,1,2.29,2
2024_625,2024,3,1,3.02,2
2024_449,2024,1,1,4.87,2
2025_293,2025,2,1,3.76,3
2024_1060,2024,7,1,2.61,4
2024_1046,2024,3,1,3.45,2
2025_549,2025,7,1,3.51,2
2025_400,2025,1,1,5.0,2
2025_207,2025,6,1,4.42,2
2024_792,2024,4,1,1.66,3
2025_939,2025,1,1,3.44,4
2024_779,2024,1,1,1.59,4
2025_552,2025,6,1,2.92,3
2024_409,2024,2,1,4.22,3
2025_403,2025,7,1,3.67,2
2024_344,2024,2,1,2.86,2
2025_282,2025,3,1,4.12,2
2025_489,2025,2,1,2.38,2
2025_139,2025,1,1,2.32,2
2024_686,2024,1,1,2.78,4
2024_241,2024,3,1,2.8,2
2024_169,2024,12,1,2.57,3
2025_552,2025,3,1,3.43,3
2025_848,2025,3,1,4.08,4
2025_839,2025,2,1,4.25,4
2024_495,2024,3,1,3.12,3
2025_1193,2025,5,1,4.94,4
2024_82,2024,7,1,2.2,4
2025_991,2025,3,1,3.91,2
2025_1159,2025,7,1,1.66,3
2024_742,2024,4,1,3.37,4
2024_209,2024,8,1,2.19,4
2024_171,2024,7,1,2.74,2
2025_432,2025,2,1,3.68,2
2024_1158,2024,3,1,2.53,2
2025_881,2025,4,1,3.37,2
2025_379,2025,2,1,4.26,3
2025_558,2025,2,1,4.38,4
2025_200,2025,5,1,3.51,4
2024_697,2024,3,1,3.76,3
2025_833,2025,1,1,2.72,3
2024_1116,2024,13,1,4.29,3
2024_1051,2024,2,1,4.15,3
2025_1001,2025,2,1,4.58,3
2024_232,2024,7,1,3.95,3
2024_359,2024,3,1,2.77,4
2024_867,2024,7,1,3.51,2
2025_38,2025,4,1,3.35,3
2025_59,2025,4,1,3.89,3
2025_897,2025,1,1,1.81,3
2024_17,2024,3,1,4.02,4
2025_153,2025,2,1,4.97,3
2024_837,2024,3,1,1.86,4
2024_547,2024,4,1,4.45,2
2025_843,2025,6,1,1.7,4
2024_584,2024,2,1,4.43,2
2025_781,2025,5,1,3.42,4
2024_614,2024,13,1,1.74,2
2024_682,2024,10,1,4.17,4
2024_19,2024,4,1,3.94,3
2024_625,2024,4,1,1.38,2
2024_576,2024,1,1,4.68,4
2024_40,2024,13,1,2.01,3
2025_647,2025,8,1,1.13,3
2025_713,2025,8,1,2.75,3
2025_457,2025,2,1,1.93,4
2025_701,2025,5,1,4.32,2
2025_993,2025,9,1,4.3,3
2025_731,2025,7,1,4.72,2
2024_99,2024,4,1,3.79,2
2024_145,2024,7,1,2.53,2
2024_34,2024,3,1,3.78,4
2025_857,2025,1,1,2.75,4
2024_590,2024,12,1,2.03,2
2024_121,2024,5,1,3.71,2
2024_8,2024,9,1,3.29,3
2024_580,2024,9,1,4.04,3
2025_990,2025,5,1,4.38,4
2025_333,2025,5,1,2.6,4
2024_189,2024,3,1,5.0,2
2025_706,2025,3,1,3.43,2
2024_504,2024,5,1,4.27,2
2024_1100,2024,10,1,2.15,4
2024_941,2024,9,1,2.8,4
2024_71,2024,3,1,4.39,3
2024_581,2024,11,1,2.93,2
2025_818,2025,2,1,3.69,2
2025_684,2025,4,1,1.99,4
2024_491,2024,1,1,4.76,4
2024_916,2024,7,1,3.55,3
2025_689,2025,10,1,1.86,2
2024_940,2024,10,1,2.32,4
2024_1188,2024,3,1,3.57,2
2024_717,2024,2,1,4.65,4
2025_964,2025,14,1,3.69,2
2024_1111,2024,4,1,5.16,3
2024_1079,2024,5,1,4.85,3
2024_623,2024,5,1,4.9,4
2024_525,2024,2,1,3.51,3
2025_1031,2025,11,1,3.46,4
2024_198,2024,6,1,1.5,3
2025_340,2025,3,1,3.48,4
2025_282,2025,8,1,2.89,2
2025_521,2025,6,1,1.43,3
2024_848,2024,1,1,3.29,3
2024_248,2024,6,1,2.94,3
2025_590,2025,2,1,3.64,4
2025_185,2025,8,1,3.74,4
2025_518,2025,1,1,3.28,3
2024_1035,2024,3,1,2.98,3
2024_272,2024,1,1,3.83,3
2024_568,2024,14,1,2.32,2
2025_393,2025,2,1,3.85,3
2024_882,2024,2,1,4.56,2
2025_1112,2025,8,1,2.31,3
2025_594,2025,3,1,3.57,3
2024_751,2024,3,1,3.36,3
2024_374,2024,1,1,3.22,2
2025_993,2025,3,1,2.62,2
2024_594,2024,2,1,2.59,4
2024_527,2024,4,1,4.54,2
2025_23,2025,3,1,3.13,3
2024_880,2024,3,1,2.84,4
2025_639,2025,3,1,3.48,2
2024_656,2024,1,1,2.96,2
2024_868,2024,9,1,3.07,2
2025_496,2025,3,1,4.25,2
2025_957,2025,3,1,1.81,2
2024_1114,2024,2,1,5.0,3
2025_159,2025,13,1,3.79,2
2024_1012,2024,1,1,3.48,3
2024_1076,2024,2,1,2.3,2
2024_688,2024,3,1,2.89,3
2024_780,2024,1,1,3.09,4
2025_69,2025,7,1,3.71,2
2025_162,2025,2,1,5.0,2
2025_439,2025,15,1,3.34,4
2025_357,2025,5,1,4.45,4
2024_563,2024,8,1,3.54,4
2025_713,2025,1,1,3.4,2
2024_367,2024,3,1,4.34,3
2024_1163,2024,4,1,2.98,4
2024_928,2024,3,1,3.36,2
2024_40,2024,6,1,2.67,4
2025_658,2025,2,1,2.99,2
2025_1014,2025,6,1,3.96,4
2024_135,2024,2,1,4.41,3
2025_901,2025,7,1,2.52,2
2025_545,2025,7,1,3.27,2
2024_531,2024,6,1,2.78,3
2024_1156,2024,8,1,3.85,3
2025_788,2025,3,1,2.83,4
2024_696,2024,7,1,4.31,4
2024_347,2024,6,1,2.34,4
2024_351,2024,1,1,3.61,2
2025_926,2025,11,1,4.33,2
2024_427,2024,10,1,2.66,4
2024_937,2024,3,1,3.2,2
2025_479,2025,2,1,2.03,4
2024_93,2024,7,1,4.55,4
2025_285,2025,1,1,4.01,2
2024_594,2024,10,1,3.98,3
2024_341,2024,2,1,3.78,4
2024_79,2024,6,1,3.42,3
2025_506,2025,1,1,3.11,3
2024_185,2024,8,1,3.54,4
2025_975,2025,5,1,4.69,3
2024_126,2024,3,1,3.16,4
2024_260,2024,8,1,4.29,2
2025_659,2025,2,1,2.88,2
2024_1078,2024,6,1,4.7,2
2025_923,2025,3,1,3.01,4
2024_868,2024,2,1,3.27,3
2024_884,2024,4,1,3.07,3
2024_273,2024,9,1,3.88,4
2024_919,2024,11,1,3.87,4
2024_1181,2024,4,1,4.07,2
2024_612,2024,2,1,3.19,4
2024_1098,2024,11,1,1.95,4
2025_301,2025,2,1,3.98,2
2024_151,2024,12,1,1.75,3
2025_274,2025,4,1,4.79,4
2024_124,2024,1,1,2.22,4
2024_1107,2024,12,1,4.92,4
2025_467,2025,4,1,4.77,3
2024_793,2024,3,1,1.69,3
2024_412,2024,1,1,3.18,2
2025_522,2025,4,1,4.18,4
2025_139,2025,8,1,4.37,2
2025_876,2025,3,1,4.39,3
2025_884,2025,13,1,2.84,2
2025_92,2025,10,1,2.36,4
2025_903,2025,2,1,3.19,4
2024_752,2024,4,1,3.28,4
2024_770,2024,3,1,1.78,2
2024_391,2024,8,1,3.82,4
2025_1020,2025,5,1,4.03,2
2025_1013,2025,1,1,3.43,4
2025_93,2025,2,1,2.24,3
2025_1186,2025,2,1,4.31,3
2024_1032,2024,4,1,3.49,4
2025_357,2025,2,1,3.86,2
2025_1033,2025,3,1,2.35,2
2025_530,2025,5,1,2.67,4
2025_193,2025,8,1,3.83,3
2024_719,2024,5,1,3.05,3
2024_1047,2024,11,1,4.01,4
2024_1126,2024,2,1,2.12,2
2024_415,2024,4,1,2.51,2
2024_409,2024,3,1,4.38,4
2025_204,2025,1,1,2.68,3
2025_803,2025,5,1,3.2,3
2024_264,2024,2,1,3.61,4
2024_526,2024,2,1,5.0,4
2025_1006,2025,6,1,3.27,3
2024_767,2024,7,1,2.4,3
2025_605,2025,9,1,1.0,3
2025_159,2025,11,1,1.49,4
2025_667,2025,6,1,3.83,3
2024_1116,2024,3,1,2.52,2
2024_325,2024,2,1,2.79,4
2024_275,2024,4,1,4.02,4
2024_398,2024,4,1,3.92,2
2025_790,2025,1,1,1.43,2
2024_242,2024,1,1,3.52,3
2025_98,2025,1,1,3.25,2
2025_427,2025,10,1,2.55,4
2024_629,2024,11,1,5.0,3
2025_162,2025,1,1,3.97,4
2024_581,2024,8,1,2.93,4
2025_881,2025,9,1,3.63,3
2025_464,2025,4,1,4.17,3
2025_757,2025,8,1,4.18,2
2024_645,2024,1,1,3.9,2
2024_577,2024,1,1,2.95,4
2025_135,2025,1,1,2.19,4
2025_679,2025,2,1,2.63,3
2025_344,2025,2,1,3.66,4
2025_500,2025,7,1,3.93,3
2025_855,2025,4,1,3.17,2
2024_341,2024,11,1,4.03,2
2024_751,2024,8,1,1.85,3
2024_596,2024,4,1,3.78,3
2025_877,2025,2,1,5.0,2
2025_1021,2025,5,1,4.21,3
2024_880,2024,9,1,4.12,4
2025_488,2025,8,1,4.01,2
2024_722,2024,8,1,2.95,4
2024_711,2024,10,1,4.36,4
2024_802,2024,6,1,3.77,3
2024_760,2024,3,1,4.69,4
2025_1088,2025,4,1,2.76,2
2024_627,2024,11,1,3.09,4
2024_47,2024,4,1,3.51,2
2024_481,2024,15,1,3.13,3
2024_1111,2024,10,1,2.86,4
2024_398,2024,5,1,3.27,4
2024_119,2024,2,1,2.11,3
2024_761,2024,3,1,4.47,2
2025_589,2025,2,1,4.17,4
2024_452,2024,9,1,4.62,2
2025_664,2025,3,1,2.43,3
2024_56,2024,7,1,3.49,4
2024_186,2024,4,1,3.06,2
2025_321,2025,6,1,2.51,3
2025_884,2025,5,1,2.49,4
2025_275,2025,2,1,3.71,2
2025_250,2025,3,1,3.57,4
2025_200,2025,8,1,4.28,3
2025_585,2025,1,1,1.88,3
2025_491,2025,3,1,3.48,2
2024_172,2024,1,1,2.54,4
2025_433,2025,3,1,2.79,3
2025_446,2025,7,1,2.87,2
2025_502,2025,4,1,2.8,2
2024_1077,2024,5,1,2.23,4
2024_271,2024,2,1,5.0,2
2024_781,2024,1,1,4.82,2
2024_395,2024,4,1,3.42,3
2024_1156,2024,1,1,3.98,4
2024_919,2024,10,1,2.8,4
2024_36,2024,1,1,3.93,2
2024_857,2024,1,1,4.17,3
2024_471,2024,1,1,2.68,3
2025_1162,2025,9,1,1.84,2
2025_3,2025,3,1,3.38,4
2024_745,2024,3,1,4.14,3
2024_991,2024,10,1,3.76,2
2024_907,2024,3,1,4.74,3
2025_496,2025,9,1,4.24,2
2024_694,2024,1,1,2.89,2
2024_295,2024,1,1,3.31,3
2025_448,2025,11,1,3.19,2
2025_421,2025,5,1,3.6,4
2025_234,2025,2,1,5.0,4
2025_599,2025,2,1,3.54,3
2024_1135,2024,7,1,4.53,2
2024_842,2024,1,1,2.92,2
2025_745,2025,7,1,3.57,3
2024_1020,2024,4,1,1.88,2
2025_766,2025,3,1,2.5,2
2024_249,2024,8,1,1.83,3
2025_302,2025,10,1,2.89,2
2024_1128,2024,4,1,2.86,4
2025_582,2025,1,1,3.41,4
2024_183,2024,6,1,2.19,4
2024_480,2024,7,1,3.35,2
2025_776,2025,5,1,3.27,2
2025_778,2025,6,1,4.45,2
2024_580,2024,8,1,4.18,4
2025_114,2025,2,1,1.93,3
2025_1038,2025,5,1,2.67,4
2025_286,2025,2,1,3.83,2
2025_780,2025,12,1,3.84,3
2024_298,2024,9,1,2.53,2
2024_16,2024,3,1,2.86,2
2025_418,2025,2,1,4.29,4
2024_574,2024,3,1,3.79,3
2025_238,2025,2,1,4.21,4
2024_867,2024,14,1,3.82,2
2025_1006,2025,10,1,3.93,2
2024_867,2024,8,1,4.81,3
2025_479,2025,11,1,3.79,2
2024_742,2024,1,1,2.78,3
2024_1194,2024,3,1,2.36,4
2025_881,2025,5,1,3.23,2
2025_1065,2025,2,1,3.21,3
2024_1101,2024,7,1,2.47,3
2025_650,2025,12,1,3.41,2
2025_974,2025,6,1,0.91,2
2024_218,2024,2,1,4.18,4
2024_1133,2024,2,1,5.0,3
2025_1016,2025,5,1,3.36,4
2025_454,2025,3,1,2.26,4
2025_377,2025,5,1,4.54,3
2025_23,2025,4,1,1.99,3
2025_310,2025,2,1,2.5,2
2025_443,2025,3,1,1.27,2
2025_441,2025,2,1,4.65,4
2024_687,2024,3,1,4.36,4
2025_1097,2025,5,1,2.75,4
2025_521,2025,7,1,4.37,4
2024_286,2024,1,1,3.83,2
2024_298,2024,5,1,4.41,4
2025_557,2025,1,1,3.53,2
2025_1187,2025,5,1,3.14,4
2024_81,2024,1,1,4.6,3
2024_1077,2024,4,1,2.69,3
2025_217,2025,11,1,2.22,4
2024_470,2024,3,1,3.29,2
2025_463,2025,2,1,3.16,3
2025_713,2025,7,1,3.42,3
2025_551,2025,2,1,2.79,3
2025_454,2025,7,1,4.38,3
2025_258,2025,5,1,3.67,4
2025_115,2025,2,1,5.0,3
2024_441,2024,6,1,3.61,2
2025_246,2025,1,1,3.95,3
2024_326,2024,5,1,3.91,3
2025_378,2025,5,1,1.63,3
2025_228,2025,6,1,4.35,2
2024_497,2024,1,1,2.89,3
2024_585,2024,5,1,3.73,4
2024_166,2024,5,1,2.8,2
2025_1058,2025,2,1,3.44,4
2024_989,2024,9,1,2.53,4
2024_929,2024,2,1,2.94,3
2025_719,2025,1,1,1.84,3
2025_593,2025,2,1,2.58,2
2025_354,2025,12,1,5.0,3
2024_1154,2024,1,1,4.13,2
2024_275,2024,3,1,2.94,3
2024_297,2024,5,1,2.86,3
2024_870,2024,6,1,3.04,3
2024_927,2024,10,1,3.83,3
2024_163,2024,1,1,2.3,2
2025_373,2025,8,1,2.21,4
2024_1112,2024,5,1,3.74,4
2025_574,2025,4,1,3.95,3
2025_697,2025,8,1,2.24,4
2024_1100,2024,8,1,2.91,3
