student_id,year,country,gender,education_level,accepted,has_disability,disability_type
2025_1016,2025,India,non_binary,undergrad,1,1,cognitive
2025_1017,2025,Brazil,non_binary,undergrad,1,0,none
2025_1018,2025,UK,male,phd,1,0,none
2025_1019,2025,UK,male,phd,1,0,none
2025_1020,2025,India,non_binary,undergrad,1,1,multiple
2025_1021,2025,Kenya,non_binary,masters,1,0,none
2025_1022,2025,USA,non_binary,phd,0,0,none
2025_1023,2025,Peru,female,undergrad,1,0,none
2025_1024,2025,Peru,male,phd,1,0,none
2025_1025,2025,Kenya,non_binary,masters,1,0,none
2025_1026,2025,India,non_binary,masters,1,0,none
2025_1027,2025,UK,male,undergrad,1,0,none
2025_1028,2025,Brazil,female,masters,0,0,none
2025_1029,2025,United States,male,phd,1,0,none
2025_1030,2025,Brazil,non_binary,phd,1,0,none
2025_1031,2025,UK,non_binary,phd,1,0,none
2025_1032,2025,Peru,male,masters,1,0,none
2025_1033,2025,India,female,undergrad,1,0,none
2025_1034,2025,India,male,masters,1,0,none
2025_1035,2025,Germany,non_binary,undergrad,1,0,none
2025_1036,2025,Kenya,female,masters,1,1,visual
2025_1037,2025,Kenya,female,undergrad,1,0,none
2025_1038,2025,Germany,non_binary,phd,1,0,none
2025_1039,2025,Kenya,female,phd,1,0,none
2025_1040,2025,Kenya,male,phd,1,0,none
2025_1041,2025,Peru,non_binary,undergrad,1,1,visual
2025_1042,2025,Peru,female,phd,1,0,none
2025_1043,2025,Germany,male,masters,0,1,cognitive
2025_1044,2025,Germany,non_binary,masters,0,0,none
2025_1045,2025,United States,male,undergrad,1,0,none
2025_1046,2025,Germany,non_binary,undergrad,1,0,none
2025_1047,2025,United Kingdom,male,phd,0,0,none
2025_1048,2025,Brazil,male,phd,1,1,visual
2025_1049,2025,India,female,phd,0,0,none
2025_1050,2025,Germany,male,undergrad,1,0,none
2025_1051,2025,Kenya,male,masters,1,0,none
2025_1052,2025,Brasil,male,undergrad,0,0,none
2025_1053,2025,India,male,undergrad,1,1,visual
2025_1054,2025,USA,male,phd,0,0,none
2025_1055,2025,USA,female,masters,1,0,none
2025_1056,2025,Brazil,female,undergrad,1,0,none
2025_1057,2025,Germany,female,masters,0,0,none
2025_1058,2025,India,male,phd,1,1,visual
2025_1059,2025,India,female,phd,1,0,none
2025_1060,2025,Peru,female,phd,1,1,visual
2025_1061,2025,India,female,undergrad,1,1,visual
2025_1062,2025,UK,male,undergrad,1,0,none
2025_1063,2025,Peru,male,undergrad,1,0,none
2025_1064,2025,Brazil,female,masters,1,0,none
2025_1065,2025,USA,male,phd,1,0,none
2025_1066,2025,UK,female,undergrad,1,0,none
2025_1067,2025,UK,female,masters,1,1,hearing
2025_1068,2025,Peru,male,undergrad,1,0,none
2025_1069,2025,Peru,female,masters,1,0,none
2025_1070,2025,Kenya,non_binary,undergrad,0,0,none
2025_1071,2025,India,female,undergrad,0,1,visual
2025_1072,2025,India,male,phd,0,0,none
2025_1073,2025,USA,female,undergrad,1,0,none
2025_1074,2025,Peru,male,phd,1,0,none
2025_1075,2025,Germany,non_binary,phd,1,1,cognitive
2025_1076,2025,Germany,female,masters,1,0,none
2025_1077,2025,Germany,male,masters,1,0,none
2025_1078,2025,US,male,phd,1,0,none
2025_1079,2025,India,male,masters,1,0,none
2025_1080,2025,Germany,female,phd,1,1,cognitive
2025_1081,2025,Brazil,female,masters,0,0,none
2025_1082,2025,Germany,non_binary,phd,1,1,multiple
2025_1083,2025,Kenya,male,undergrad,1,0,none
2025_1084,2025,Brazil,female,phd,1,0,none
2025_1085,2025,Germany,male,undergrad,1,1,visual
2025_1086,2025,Germany,non_binary,phd,0,1,cognitive
2025_1087,2025,Kenya,non_binary,undergrad,1,0,none
2025_1088,2025,Germany,male,phd,1,0,none
2025_1089,2025,India,female,masters,1,0,none
2025_1090,2025,Brazil,female,phd,1,1,cognitive
2025_1091,2025,Kenya,male,phd,1,1,visual
2025_1092,2025,Peru,female,masters,0,0,none
2025_1093,2025,Kenya,male,masters,0,0,none
2025_1094,2025,Kenya,female,phd,1,0,none
2025_1095,2025,United Kingdom,male,phd,0,1,hearing
2025_1096,2025,Kenya,female,phd,1,0,none
2025_1097,2025,Germany,non_binary,masters,1,0,none
2025_1098,2025,Brazil,female,phd,0,1,motor
2025_1099,2025,USA,male,masters,1,1,hearing
2025_1100,2025,USA,male,masters,1,1,cognitive
2025_1101,2025,UK,female,undergrad,1,0,none
2025_1102,2025,Brazil,male,masters,1,1,visual
2025_1103,2025,USA,male,masters,1,1,visual
2025_1104,2025,Brazil,female,undergrad,0,0,none
2025_1105,2025,India,non_binary,phd,1,0,none
2025_1106,2025,India,non_binary,phd,1,0,none
2025_1107,2025,Germany,non_binary,phd,1,0,none
2025_1108,2025,USA,female,undergrad,1,0,none
2025_1109,2025,Brazil,male,masters,1,1,multiple
2025_1110,2025,United States,female,masters,1,0,none
2025_1111,2025,Peru,male,phd,0,0,none
2025_1112,2025,USA,non_binary,undergrad,1,0,none
2025_1113,2025,Germany,female,masters,1,0,none
2025_1114,2025,India,non_binary,undergrad,1,1,visual
2025_1115,2025,UK,non_binary,phd,1,0,none
2025_1116,2025,Germany,male,masters,1,0,none
2025_1117,2025,Kenya,male,masters,1,1,hearing
2025_1118,2025,Peru,non_binary,phd,1,0,none
2025_1119,2025,United Kingdom,male,masters,1,0,none
2025_1120,2025,UK,non_binary,masters,1,0,none
2025_1121,2025,USA,non_binary,masters,0,0,none
2025_1122,2025,Germany,male,phd,1,0,none
2025_1123,2025,India,non_binary,undergrad,1,0,none
2025_1124,2025,India,non_binary,masters,1,0,none
2025_1125,2025,Peru,female,masters,1,0,none
2025_1126,2025,Brazil,male,masters,0,0,none
2025_1127,2025,United Kingdom,male,masters,0,0,none
2025_1128,2025,Peru,non_binary,undergrad,1,0,none
2025_1129,2025,USA,female,phd,0,0,none
2025_1130,2025,India,female,masters,1,1,hearing
2025_1131,2025,India,male,phd,1,0,none
2025_1132,2025,Germany,male,masters,1,0,none
2025_1133,2025,UK,female,undergrad,1,0,none
2025_1134,2025,Germany,male,undergrad,0,1,cognitive
2025_1135,2025,India,non_binary,undergrad,1,1,cognitive
2025_1136,2025,UK,female,undergrad,0,0,none
2025_1137,2025,Brazil,male,phd,1,0,none
2025_1138,2025,Germany,non_binary,masters,1,0,none
2025_1139,2025,Germany,non_binary,undergrad,1,0,none
2025_1140,2025,USA,non_binary,undergrad,1,1,motor
2025_1141,2025,UK,non_binary,masters,1,0,none
2025_1142,2025,Peru,female,phd,1,0,none
2025_1143,2025,USA,non_binary,phd,1,0,none
2025_1144,2025,UK,male,masters,0,1,motor
2025_1145,2025,India,male,phd,1,0,none
2025_1146,2025,Brazil,non_binary,masters,1,1,prefer_not_to_say
2025_1147,2025,Germany,non_binary,masters,1,0,none
2025_1148,2025,Brazil,non_binary,undergrad,1,1,multiple
2025_1149,2025,Peru,non_binary,phd,1,1,prefer_not_to_say
2025_1150,2025,UK,male,undergrad,0,1,cognitive
2025_1151,2025,UK,non_binary,undergrad,1,0,none
2025_1152,2025,Peru,male,undergrad,1,0,none
2025_1153,2025,India,male,undergrad,0,0,none
2025_1154,2025,Kenya,non_binary,phd,1,0,none
2025_1155,2025,Kenya,non_binary,undergrad,1,1,visual
2025_1156,2025,Brazil,female,undergrad,1,1,hearing
2025_1157,2025,Brazil,non_binary,undergrad,0,0,none
2025_1158,2025,Kenya,male,masters,1,1,visual
2025_1159,2025,Kenya,female,masters,1,0,none
2025_1160,2025,Peru,female,masters,1,0,none
2025_1161,2025,Germany,male,phd,1,0,none
2025_1162,2025,Brazil,non_binary,phd,1,0,none
2025_1163,2025,Germany,female,masters,1,0,none
2025_1164,2025,Kenya,female,undergrad,1,0,none
2025_1165,2025,Brazil,female,undergrad,1,0,none
2025_1166,2025,India,female,phd,1,0,none
2025_1167,2025,United States,male,masters,0,0,none
2025_1168,2025,Peru,non_binary,phd,1,0,none
2025_1169,2025,UK,female,undergrad,1,1,cognitive
2025_1170,2025,Germany,female,masters,1,1,motor
2025_1171,2025,United Kingdom,female,masters,0,1,cognitive
2025_1172,2025,India,non_binary,phd,1,0,none
2025_1173,2025,Germany,female,undergrad,1,0,none
2025_1174,2025,Kenya,non_binary,masters,1,0,none
2025_1175,2025,US,male,undergrad,0,0,none
2025_1176,2025,Peru,female,phd,0,0,none
2025_1177,2025,USA,male,masters,1,1,hearing
2025_1178,2025,Peru,female,phd,0,0,none
2025_1179,2025,India,female,masters,1,1,visual
2025_1180,2025,Peru,female,masters,1,0,none
2025_1181,2025,India,male,masters,1,0,none
2025_1182,2025,Peru,non_binary,masters,1,0,none
2025_1183,2025,Germany,non_binary,masters,1,0,none
2025_1184,2025,Brazil,female,masters,1,0,none
2025_1185,2025,UK,non_binary,phd,1,0,none
2025_1186,2025,Peru,female,masters,1,0,none
2025_1187,2025,Peru,male,phd,1,0,none
2025_1188,2025,United Kingdom,non_binary,phd,1,0,none
2025_1189,2025,Germany,female,phd,1,0,none
2025_1190,2025,India,female,undergrad,1,1,visual
2025_1191,2025,Peru,male,undergrad,1,0,none
2025_1192,2025,UK,male,undergrad,1,0,none
2025_1193,2025,Germany,female,masters,1,0,none
2025_1194,2025,USA,male,phd,0,0,none
2025_1195,2025,UK,female,phd,1,1,prefer_not_to_say
2025_1196,2025,UK,male,undergrad,0,0,none
2025_1197,2025,Germany,male,masters,1,0,none
2025_1198,2025,Germany,non_binary,masters,0,0,none
2025_1199,2025,Germany,female,masters,0,0,none
2025_287,2025,Brazil,non_binary,phd,1,0,none
2025_162,2025,Kenya,female,undergrad,1,0,none
2024_879,2024,Kenya,non_binary,masters,1,0,none
2025_401,2025,USA,non_binary,masters,0,0,none
2024_1116,2024,Brazil,female,phd,1,0,none
2024_763,2024,USA,male,undergrad,1,0,none
2025_902,2025,India,female,undergrad,0,0,none
2025_185,2025,India,male,phd,1,0,none
2025_758,2025,Germany,female,undergrad,1,0,none
2025_1119,2025,United Kingdom,male,masters,1,0,none
2024_627,2024,USA,female,undergrad,1,0,none
2024_719,2024,Peru,non_binary,phd,1,1,hearing
2025_377,2025,UK,female,undergrad,1,0,none
2024_535,2024,USA,non_binary,masters,1,0,none
2024_537,2024,UK,female,masters,1,0,none
2025_660,2025,UK,male,masters,0,0,none
2024_19,2024,Brazil,male,phd,1,0,none
2024_123,2024,Peru,male,masters,0,0,none
2024_1060,2024,Peru,male,masters,1,1,hearing
2024_64,2024,Peru,female,masters,0,1,prefer_not_to_say
2024_1181,2024,Kenya,male,undergrad,1,0,none
2025_140,2025,Peru,non_binary,masters,1,1,motor
2024_40,2024,India,non_binary,phd,1,0,none
2025_962,2025,Peru,female,undergrad,1,0,none
2025_786,2025,Brazil,female,masters,1,0,none
2025_611,2025,India,non_binary,masters,0,1,cognitive
2025_1112,2025,USA,non_binary,undergrad,1,0,none
2025_979,2025,India,non_binary,phd,0,0,none
2025_1142,2025,Peru,female,phd,1,0,none
2025_1043,2025,Germany,male,masters,0,1,cognitive
2024_205,2024,Peru,non_binary,undergrad,0,0,none
2025_182,2025,Peru,male,masters,1,0,none
2025_1006,2025,USA,non_binary,masters,1,0,none
2024_629,2024,Germany,female,phd,1,0,none
2024_884,2024,UK,non_binary,phd,1,0,none
2024_169,2024,USA,non_binary,masters,1,1,motor
2024_1114,2024,Germany,female,phd,1,0,none
2024_43,2024,Brazil,non_binary,masters,1,0,none
2024_27,2024,Brazil,male,undergrad,1,0,none
2025_435,2025,Brazil,non_binary,undergrad,1,0,none
2025_106,2025,UK,non_binary,undergrad,0,0,none
2025_993,2025,Kenya,non_binary,phd,1,0,none
2025_663,2025,Kenya,non_binary,masters,0,0,none
2025_402,2025,Peru,female,undergrad,1,0,none
2024_255,2024,Brazil,male,phd,0,1,cognitive
2024_1037,2024,Peru,non_binary,undergrad,1,0,none
2024_122,2024,Kenya,male,masters,1,0,none
2024_348,2024,India,non_binary,phd,0,1,hearing
2024_56,2024,India,male,masters,1,0,none
2024_480,2024,UK,male,phd,1,1,visual
