student_id,year,day,attendance,engagement_score,difficulty,country,gender,education_level,accepted,has_disability,disability_type,completion,satisfaction,self_reported_learning,final_survey_missing
2024_359,2024,7,1,2.75,2,USA,male,masters,1,1,cognitive,1.0,3.38,4.69,0
2024_627,2024,13,1,3.96,3,USA,female,undergrad,1,0,none,1.0,5.0,5.0,0
2025_1073,2025,8,1,2.81,2,USA,female,undergrad,1,0,none,1.0,3.17,4.95,0
2025_69,2025,9,1,3.66,3,Kenya,male,masters,1,0,none,1.0,4.49,3.6,0
2024_633,2024,4,1,3.64,4,USA,female,masters,1,0,none,1.0,4.96,4.52,0
2024_1114,2024,1,1,3.35,2,Germany,female,phd,1,0,none,1.0,4.94,5.0,0
2025_347,2025,3,1,3.64,2,India,female,phd,1,0,none,1.0,3.45,3.01,0
2025_553,2025,9,1,3.07,2,India,male,undergrad,1,0,none,1.0,3.61,4.3,0
2024_523,2024,4,1,4.32,2,India,non_binary,phd,1,1,multiple,0.0,3.34,3.18,0
2025_1045,2025,3,1,3.66,4,USA,male,undergrad,1,0,none,1.0,4.05,4.87,0
2024_757,2024,9,1,3.49,2,Germany,non_binary,undergrad,1,0,none,1.0,4.47,4.61,0
2024_30,2024,1,1,3.99,4,Germany,female,phd,1,0,none,1.0,3.84,4.51,0
2025_17,2025,6,1,1.91,3,Germany,female,masters,1,1,cognitive,1.0,3.69,3.51,0
2025_495,2025,3,1,3.63,3,Brazil,non_binary,masters,1,0,none,0.0,3.72,3.03,0
2025_1106,2025,14,1,3.21,3,India,non_binary,phd,1,0,none,1.0,5.0,2.53,0
2024_661,2024,5,1,1.26,3,Kenya,male,masters,1,1,motor,1.0,4.57,4.06,0
2025_47,2025,9,1,2.76,4,Peru,female,undergrad,1,0,none,1.0,4.48,3.12,0
2024_473,2024,6,1,3.24,4,USA,female,phd,1,1,multiple,1.0,3.43,3.91,0
2025_1156,2025,4,1,4.27,3,Brazil,female,undergrad,1,1,hearing,1.0,4.15,3.99,0
2025_135,2025,10,1,5.0,2,Kenya,female,undergrad,1,0,none,1.0,5.0,4.06,0
2024_38,2024,11,1,4.92,2,UK,male,phd,1,0,none,1.0,4.25,4.28,0
2024_1106,2024,1,1,4.64,2,Peru,female,undergrad,1,0,none,0.0,4.18,3.26,0
2025_182,2025,12,1,2.47,3,Peru,male,masters,1,0,none,1.0,5.0,5.0,0
2024_48,2024,2,1,2.59,3,Germany,non_binary,phd,1,0,none,0.0,3.16,2.12,0
2024_308,2024,5,1,4.68,3,UK,non_binary,undergrad,1,0,none,1.0,3.64,3.2,0
2025_1173,2025,4,1,3.43,2,Germany,female,undergrad,1,0,none,1.0,5.0,4.55,0
2024_607,2024,1,1,2.2,2,Germany,non_binary,undergrad,1,1,multiple,0.0,3.57,2.59,0
2025_295,2025,7,1,3.47,3,Peru,male,phd,1,0,none,1.0,4.08,4.42,0
2025_1039,2025,5,1,2.54,4,Kenya,female,phd,1,0,none,1.0,4.35,4.1,0
2024_272,2024,2,1,5.0,4,Kenya,male,masters,1,0,none,1.0,4.62,5.0,0
2024_493,2024,6,1,3.36,4,USA,female,masters,1,0,none,1.0,4.33,4.48,0
2024_507,2024,15,1,2.22,3,Peru,non_binary,phd,1,0,none,1.0,5.0,4.21,0
2025_171,2025,9,1,2.87,4,Germany,non_binary,phd,1,0,none,1.0,3.45,3.5,0
2025_393,2025,5,1,2.93,3,Brazil,male,undergrad,1,1,motor,0.0,2.06,3.02,0
2024_101,2024,8,1,3.09,3,Kenya,male,masters,1,0,none,1.0,4.24,4.83,0
2025_835,2025,2,1,4.56,4,Germany,female,undergrad,1,0,none,1.0,5.0,3.39,0
2024_708,2024,7,1,1.47,4,Brazil,female,masters,1,1,cognitive,1.0,4.75,4.18,0
2024_1067,2024,2,1,3.16,2,Brazil,female,phd,1,1,prefer_not_to_say,0.0,3.06,2.81,0
2025_31,2025,4,1,3.9,3,UK,male,phd,1,0,none,0.0,3.1,3.98,0
2024_1126,2024,9,1,2.79,4,USA,female,phd,1,0,none,1.0,4.66,2.75,0
2024_633,2024,1,1,2.88,2,USA,female,masters,1,0,none,1.0,4.96,4.52,0
2025_752,2025,8,1,5.0,2,Germany,male,phd,1,0,none,1.0,4.06,3.11,0
2025_904,2025,3,1,3.39,3,India,female,phd,1,0,none,1.0,4.14,3.62,0
2025_314,2025,6,1,4.48,4,Brazil,non_binary,undergrad,1,0,none,1.0,3.87,3.99,0
2025_196,2025,8,1,2.07,4,Brazil,female,phd,1,0,none,1.0,3.76,3.67,0
2024_198,2024,2,1,4.6,2,USA,non_binary,masters,1,0,none,1.0,3.38,3.56,0
2024_648,2024,3,1,3.52,2,Kenya,female,undergrad,1,0,none,0.0,4.08,3.85,0
2024_482,2024,3,1,5.0,3,UK,non_binary,masters,1,0,none,0.0,3.03,3.83,0
2025_554,2025,1,1,4.54,3,Brazil,male,masters,1,0,none,0.0,2.48,1.32,0
2024_929,2024,11,1,3.75,3,Brazil,non_binary,masters,1,0,none,1.0,4.62,4.79,0
2025_212,2025,4,1,2.93,2,Brazil,non_binary,undergrad,1,0,none,1.0,4.4,3.99,0
2024_1041,2024,4,1,3.1,3,Germany,male,undergrad,1,0,none,1.0,3.56,4.39,0
2025_315,2025,5,1,4.06,2,Peru,male,phd,1,0,none,1.0,4.14,4.44,0
2024_411,2024,7,1,3.89,4,Brazil,male,phd,1,0,none,1.0,4.71,3.49,0
2024_481,2024,14,1,3.27,4,Brazil,female,undergrad,1,1,visual,1.0,5.0,4.58,0
2024_230,2024,2,1,2.69,3,USA,non_binary,masters,1,1,visual,1.0,4.74,4.88,0
2024_326,2024,10,1,5.0,3,Kenya,male,phd,1,0,none,1.0,2.44,3.61,0
2025_892,2025,3,1,3.84,4,USA,male,phd,1,0,none,0.0,3.85,2.65,0
2024_56,2024,4,1,3.1,2,India,male,masters,1,0,none,1.0,4.44,4.59,0
2024_559,2024,1,1,2.35,3,India,male,phd,1,0,none,0.0,3.32,2.47,0
2024_149,2024,7,1,4.87,2,Germany,non_binary,masters,1,0,none,1.0,3.94,3.44,0
2025_779,2025,5,1,3.96,3,UK,non_binary,masters,1,0,none,0.0,0.0,0.0,1
2025_1181,2025,1,1,3.25,2,India,male,masters,1,0,none,0.0,3.09,1.58,0
2024_523,2024,2,1,2.87,4,India,non_binary,phd,1,1,multiple,0.0,3.34,3.18,0
2024_150,2024,4,1,4.59,3,USA,female,undergrad,1,0,none,1.0,3.29,3.43,0
2024_670,2024,1,1,4.73,2,Peru,non_binary,masters,1,1,cognitive,1.0,4.2,3.63,0
2024_687,2024,5,1,3.42,3,Kenya,female,phd,1,0,none,0.0,3.05,3.95,0
2024_614,2024,6,1,3.74,3,UK,non_binary,masters,1,0,none,1.0,3.96,5.0,0
2025_761,2025,8,1,3.72,3,Peru,non_binary,undergrad,1,0,none,1.0,3.95,3.59,0
2025_234,2025,3,1,5.0,3,USA,non_binary,phd,1,0,none,0.0,2.05,2.77,0
2024_466,2024,9,1,1.86,4,India,female,undergrad,1,0,none,1.0,3.52,3.71,0
2025_980,2025,11,1,2.1,3,Kenya,non_binary,masters,1,0,none,1.0,5.0,5.0,0
2024_995,2024,3,1,5.0,3,UK,female,undergrad,1,0,none,0.0,3.52,3.55,0
2025_1046,2025,3,1,3.06,4,Germany,non_binary,undergrad,1,0,none,1.0,4.87,5.0,0
2025_21,2025,5,1,2.85,2,Germany,male,masters,1,0,none,1.0,3.78,2.98,0
2024_953,2024,6,1,4.05,2,Kenya,non_binary,phd,1,0,none,0.0,3.55,3.66,0
2024_558,2024,2,1,2.4,2,Kenya,female,masters,1,0,none,0.0,2.56,2.71,0
2024_432,2024,5,1,3.38,2,Peru,non_binary,undergrad,1,0,none,0.0,2.89,4.38,0
2024_897,2024,10,1,1.52,2,Brazil,non_binary,undergrad,1,1,hearing,1.0,4.84,4.34,0
2024_248,2024,2,1,4.14,2,Germany,female,phd,1,0,none,0.0,3.25,3.53,0
2024_1198,2024,5,1,4.56,2,India,male,phd,1,0,none,0.0,3.27,4.02,0
2024_440,2024,1,1,2.65,2,USA,non_binary,phd,1,1,multiple,1.0,5.0,4.84,0
2025_1115,2025,5,1,3.14,3,UK,non_binary,phd,1,0,none,1.0,4.46,3.83,0
2024_1020,2024,7,1,3.28,3,Germany,non_binary,undergrad,1,0,none,1.0,3.42,4.79,0
2025_305,2025,1,1,4.92,3,Peru,non_binary,phd,1,1,visual,0.0,3.41,3.49,0
2025_152,2025,9,1,4.42,2,Peru,female,undergrad,1,0,none,1.0,4.16,4.94,0
2024_1171,2024,2,1,4.01,2,India,male,undergrad,1,0,none,0.0,2.84,4.15,0
2024_201,2024,7,1,4.87,4,Brazil,male,phd,1,0,none,1.0,3.65,3.63,0
2024_721,2024,4,1,5.0,2,Brazil,non_binary,masters,1,0,none,0.0,2.56,2.53,0
2024_1171,2024,7,1,2.39,2,India,male,undergrad,1,0,none,0.0,2.84,4.15,0
2024_56,2024,6,1,4.38,2,India,male,masters,1,0,none,1.0,4.44,4.59,0
2025_69,2025,1,1,3.48,3,Kenya,male,masters,1,0,none,1.0,4.49,3.6,0
2024_720,2024,6,1,1.98,4,Peru,non_binary,masters,1,0,none,0.0,4.12,2.14,0
2024_729,2024,9,1,2.72,4,India,male,undergrad,1,0,none,1.0,4.07,3.63,0
2025_514,2025,2,1,2.15,3,India,non_binary,masters,1,1,cognitive,0.0,3.28,2.77,0
2024_1138,2024,5,1,4.28,3,Peru,female,masters,1,0,none,0.0,3.45,1.93,0
2025_445,2025,3,1,2.82,3,Brazil,non_binary,masters,1,0,none,0.0,3.43,4.17,0
2024_1190,2024,14,1,2.54,3,USA,female,undergrad,1,0,none,1.0,4.26,3.49,0
2024_26,2024,6,1,3.22,2,Germany,male,phd,1,1,hearing,1.0,4.24,4.06,0
2025_1133,2025,1,1,3.33,4,UK,female,undergrad,1,0,none,0.0,4.03,3.26,0
2024_625,2024,6,1,2.55,3,UK,non_binary,undergrad,1,1,prefer_not_to_say,1.0,4.61,4.31,0
2024_353,2024,10,1,2.87,3,Germany,female,undergrad,1,0,none,1.0,3.59,3.79,0
2025_922,2025,1,1,3.83,4,Brazil,non_binary,masters,1,1,cognitive,0.0,1.63,1.46,0
2024_9,2024,2,1,3.47,3,UK,male,masters,1,0,none,0.0,3.04,3.38,0
2024_481,2024,1,1,4.35,4,Brazil,female,undergrad,1,1,visual,1.0,5.0,4.58,0
2024_15,2024,3,1,1.97,2,USA,male,phd,1,0,none,1.0,3.38,2.76,0
2025_563,2025,4,1,4.32,3,India,male,phd,1,0,none,0.0,3.38,3.26,0
2024_239,2024,3,1,2.95,3,USA,female,undergrad,1,0,none,0.0,3.53,2.14,0
2025_221,2025,6,1,3.09,2,Kenya,female,masters,1,0,none,1.0,4.77,4.78,0
2025_547,2025,8,1,3.41,4,Brazil,female,undergrad,1,1,hearing,1.0,3.68,3.85,0
2024_78,2024,2,1,3.78,4,India,female,undergrad,1,0,none,1.0,3.57,4.93,0
2024_773,2024,8,1,4.18,4,Peru,male,undergrad,1,1,cognitive,1.0,5.0,4.48,0
2025_1083,2025,9,1,5.0,3,Kenya,male,undergrad,1,0,none,1.0,4.22,3.61,0
2024_863,2024,13,1,3.48,4,Peru,male,phd,1,0,none,1.0,4.0,3.95,0
2024_1163,2024,9,1,3.24,3,Germany,female,masters,1,0,none,1.0,5.0,2.76,0
2025_496,2025,1,1,5.0,2,UK,female,undergrad,1,0,none,1.0,4.29,3.94,0
2025_823,2025,8,1,5.0,4,India,male,undergrad,1,0,none,1.0,3.83,4.38,0
2024_454,2024,4,1,3.48,2,Brazil,male,masters,1,1,prefer_not_to_say,1.0,3.32,4.24,0
2024_73,2024,2,1,2.48,2,UK,male,masters,1,1,multiple,0.0,1.85,2.18,0
2024_302,2024,3,1,3.72,3,UK,female,masters,1,0,none,0.0,2.3,2.94,0
2024_0,2024,9,1,3.69,2,Kenya,non_binary,phd,1,0,none,1.0,4.82,4.68,0
2024_597,2024,8,1,3.86,3,Kenya,non_binary,masters,1,0,none,1.0,4.63,4.17,0
2025_1125,2025,9,1,1.85,2,Peru,female,masters,1,0,none,1.0,3.81,4.84,0
2024_1190,2024,6,1,3.4,3,USA,female,undergrad,1,0,none,1.0,4.26,3.49,0
2025_1146,2025,6,1,1.63,3,Brazil,non_binary,masters,1,1,prefer_not_to_say,1.0,3.46,2.67,0
2025_1023,2025,8,1,3.37,4,Peru,female,undergrad,1,0,none,1.0,4.59,3.66,0
2025_477,2025,10,1,5.0,3,India,non_binary,undergrad,1,0,none,1.0,4.98,4.0,0
2025_883,2025,4,1,2.41,4,UK,male,masters,1,0,none,0.0,3.79,3.82,0
2024_65,2024,8,1,4.54,3,Peru,non_binary,masters,1,0,none,1.0,4.09,4.71,0
2025_553,2025,5,1,2.48,4,India,male,undergrad,1,0,none,1.0,3.61,4.3,0
2025_222,2025,4,1,4.58,4,Peru,female,undergrad,1,0,none,0.0,4.27,4.25,0
2025_1079,2025,5,1,2.8,3,India,male,masters,1,0,none,0.0,4.48,3.01,0
2025_136,2025,1,1,4.1,2,UK,female,undergrad,1,0,none,0.0,2.22,3.42,0
2025_427,2025,11,1,4.57,3,USA,male,undergrad,1,0,none,1.0,4.37,5.0,0
2025_1173,2025,2,1,2.96,2,Germany,female,undergrad,1,0,none,1.0,5.0,4.55,0
2024_594,2024,11,1,3.15,2,Kenya,non_binary,undergrad,1,0,none,1.0,3.37,3.75,0
2024_161,2024,7,1,1.69,4,India,male,phd,1,0,none,1.0,4.44,4.16,0
2025_232,2025,10,1,4.49,4,UK,female,masters,1,0,none,1.0,3.91,4.55,0
2024_1104,2024,5,1,4.9,3,Kenya,female,masters,1,1,motor,1.0,4.19,2.41,0
2025_813,2025,1,1,2.31,4,Germany,male,masters,1,0,none,1.0,5.0,4.88,0
2024_441,2024,9,1,3.28,4,Kenya,female,phd,1,1,motor,1.0,5.0,4.97,0
2025_293,2025,5,1,4.36,3,Germany,male,undergrad,1,1,hearing,1.0,4.1,4.0,0
2024_884,2024,7,1,3.69,3,UK,non_binary,phd,1,0,none,1.0,4.67,4.79,0
2024_1163,2024,1,1,4.69,4,Germany,female,masters,1,0,none,1.0,5.0,2.76,0
2025_798,2025,1,1,3.85,3,Brazil,non_binary,undergrad,1,1,prefer_not_to_say,1.0,4.49,5.0,0
2025_403,2025,4,1,3.74,2,UK,female,masters,1,0,none,1.0,4.64,3.89,0
2024_203,2024,3,1,2.74,4,Brazil,female,undergrad,1,0,none,0.0,2.83,4.45,0
2025_461,2025,1,1,4.14,2,Germany,male,undergrad,1,1,multiple,0.0,3.42,2.09,0
2025_435,2025,8,1,3.71,4,Brazil,non_binary,undergrad,1,0,none,1.0,3.25,3.37,0
2024_670,2024,9,1,3.76,2,Peru,non_binary,masters,1,1,cognitive,1.0,4.2,3.63,0
2024_1054,2024,7,1,2.7,4,UK,female,undergrad,1,1,visual,0.0,3.38,2.83,0
2025_338,2025,1,1,2.89,2,India,female,phd,1,0,none,0.0,3.17,3.55,0
2025_948,2025,3,1,3.16,2,Germany,male,phd,1,0,none,1.0,3.44,3.71,0
2024_960,2024,5,1,3.54,2,Kenya,male,phd,1,0,none,1.0,4.32,4.65,0
2024_355,2024,9,1,4.31,4,USA,female,masters,1,0,none,1.0,3.03,4.07,0
2025_178,2025,7,1,3.17,4,India,male,masters,1,0,none,1.0,3.73,5.0,0
2024_17,2024,9,1,5.0,2,Germany,non_binary,undergrad,1,0,none,1.0,4.7,4.04,0
2024_1130,2024,2,1,2.08,2,USA,male,phd,1,1,cognitive,1.0,3.96,2.52,0
2025_268,2025,5,1,3.08,4,India,male,undergrad,1,0,none,0.0,3.35,3.33,0
2025_879,2025,2,1,2.7,2,Peru,male,masters,1,0,none,0.0,3.53,2.26,0
2025_550,2025,4,1,4.88,2,Brazil,male,masters,1,0,none,1.0,3.22,3.21,0
2025_893,2025,2,1,2.37,3,India,female,phd,1,0,none,1.0,4.84,5.0,0
2024_271,2024,5,1,1.37,4,UK,female,phd,1,0,none,1.0,4.2,3.79,0
2025_639,2025,5,1,4.15,2,Germany,non_binary,masters,1,0,none,0.0,2.41,4.02,0
2025_343,2025,4,1,5.0,4,India,non_binary,phd,1,0,none,0.0,3.05,3.34,0
2024_298,2024,2,1,3.1,2,India,female,masters,1,1,prefer_not_to_say,1.0,4.71,4.8,0
2024_619,2024,5,1,5.0,4,UK,female,undergrad,1,0,none,1.0,3.59,3.6,0
2025_545,2025,6,1,2.96,3,Germany,female,undergrad,1,0,none,1.0,4.87,5.0,0
2024_442,2024,1,1,2.61,2,Peru,non_binary,masters,1,0,none,1.0,4.91,4.47,0
2024_470,2024,4,1,3.09,2,USA,male,undergrad,1,0,none,1.0,3.8,3.91,0
2024_188,2024,13,1,3.52,4,UK,male,masters,1,0,none,1.0,4.88,5.0,0
2025_92,2025,7,1,3.87,2,Kenya,female,masters,1,0,none,1.0,5.0,4.33,0
2025_1125,2025,6,1,3.27,3,Peru,female,masters,1,0,none,1.0,3.81,4.84,0
2024_1088,2024,8,1,3.71,2,UK,male,phd,1,0,none,1.0,4.07,3.81,0
2025_676,2025,3,1,2.46,2,India,female,phd,1,1,multiple,0.0,2.38,2.34,0
2025_363,2025,7,1,3.77,3,Kenya,female,phd,1,0,none,0.0,2.62,3.19,0
2024_337,2024,3,1,5.0,3,India,female,phd,1,0,none,0.0,2.98,2.09,0
2024_466,2024,3,1,4.63,2,India,female,undergrad,1,0,none,1.0,3.52,3.71,0
2024_1140,2024,11,1,3.88,2,USA,female,phd,1,0,none,1.0,4.33,3.21,0
2024_929,2024,10,1,4.75,4,Brazil,non_binary,masters,1,0,none,1.0,4.62,4.79,0
2024_207,2024,12,1,4.18,2,Brazil,non_binary,undergrad,1,0,none,1.0,3.76,4.45,0
2024_86,2024,5,1,4.6,3,USA,female,undergrad,1,1,hearing,1.0,5.0,5.0,0
2025_1146,2025,3,1,3.51,2,Brazil,non_binary,masters,1,1,prefer_not_to_say,1.0,3.46,2.67,0
2025_127,2025,7,1,3.56,4,USA,non_binary,masters,1,0,none,1.0,3.8,3.56,0
2024_828,2024,1,1,4.7,3,UK,male,masters,1,0,none,0.0,3.23,3.13,0
2025_731,2025,11,1,2.02,4,Kenya,male,phd,1,1,prefer_not_to_say,1.0,5.0,3.93,0
2024_198,2024,5,1,4.19,2,USA,non_binary,masters,1,0,none,1.0,3.38,3.56,0
2024_390,2024,5,1,2.79,4,India,male,phd,1,0,none,1.0,3.66,2.98,0
2024_147,2024,2,1,3.4,3,India,female,undergrad,1,0,none,1.0,4.6,4.99,0
2024_764,2024,8,1,4.59,2,Germany,male,phd,1,0,none,1.0,3.51,4.78,0
2025_857,2025,8,1,3.88,3,Kenya,non_binary,phd,1,1,cognitive,1.0,3.23,5.0,0
2025_888,2025,6,1,3.28,3,UK,male,phd,1,1,visual,0.0,2.95,3.69,0
2025_275,2025,6,1,4.18,4,Brazil,male,undergrad,1,0,none,0.0,3.57,2.49,0
2025_402,2025,8,1,2.35,3,Peru,female,undergrad,1,0,none,1.0,3.95,5.0,0
2025_865,2025,4,1,1.82,4,Germany,female,undergrad,1,0,none,1.0,4.64,4.66,0
2024_479,2024,2,1,4.5,4,Peru,non_binary,undergrad,1,0,none,0.0,1.89,1.9,0
2025_515,2025,3,1,3.23,4,UK,non_binary,undergrad,1,1,motor,0.0,3.27,2.42,0
2025_1019,2025,4,1,4.31,3,UK,male,phd,1,0,none,1.0,4.86,3.62,0
2024_346,2024,10,1,3.73,2,India,male,undergrad,1,0,none,1.0,4.36,5.0,0
2024_733,2024,6,1,4.54,3,UK,male,undergrad,1,0,none,0.0,2.88,2.59,0
2025_15,2025,8,1,4.06,2,Germany,female,masters,1,1,visual,1.0,4.6,3.63,0
2024_485,2024,3,1,3.52,4,Kenya,non_binary,undergrad,1,0,none,1.0,3.81,4.64,0
2025_205,2025,4,1,3.99,4,Kenya,non_binary,phd,1,0,none,0.0,2.25,3.48,0
2025_923,2025,4,1,2.94,2,USA,non_binary,phd,1,0,none,1.0,4.39,4.32,0
2025_1029,2025,2,1,3.64,3,USA,male,phd,1,0,none,1.0,4.26,3.29,0
2025_566,2025,7,1,3.78,3,Brazil,non_binary,phd,1,1,cognitive,1.0,3.71,4.36,0
2025_705,2025,6,1,1.19,2,Brazil,male,undergrad,1,0,none,1.0,4.54,4.21,0
2025_817,2025,7,1,3.81,2,Kenya,male,masters,1,1,visual,1.0,4.8,4.73,0
2024_590,2024,5,1,3.18,4,Peru,female,masters,1,1,visual,1.0,3.58,3.82,0
2024_16,2024,10,1,2.26,4,Brazil,non_binary,undergrad,1,0,none,1.0,4.73,3.89,0
2025_69,2025,6,1,1.55,2,Kenya,male,masters,1,0,none,1.0,4.49,3.6,0
2024_352,2024,4,1,2.61,2,Brazil,female,masters,1,1,hearing,1.0,3.58,4.11,0
2025_377,2025,3,1,3.35,4,UK,female,undergrad,1,0,none,1.0,5.0,4.14,0
2024_497,2024,8,1,4.35,3,UK,male,undergrad,1,0,none,1.0,5.0,4.82,0
2024_359,2024,4,1,4.7,4,USA,male,masters,1,1,cognitive,1.0,3.38,4.69,0
2024_1199,2024,8,1,2.77,2,UK,non_binary,phd,1,0,none,1.0,5.0,5.0,0
2024_629,2024,9,1,3.68,4,Germany,female,phd,1,0,none,1.0,5.0,5.0,0
2024_537,2024,1,1,4.2,4,UK,female,masters,1,0,none,1.0,5.0,5.0,0
2025_211,2025,1,1,4.59,2,Peru,female,masters,1,1,visual,0.0,2.73,2.96,0
2024_1109,2024,5,1,3.49,4,USA,non_binary,phd,1,1,multiple,1.0,4.29,2.42,0
2024_65,2024,1,1,2.83,2,Peru,non_binary,masters,1,0,none,1.0,4.09,4.71,0
2024_1168,2024,5,1,3.37,3,UK,non_binary,masters,1,0,none,1.0,3.84,5.0,0
2024_1077,2024,3,1,2.64,3,Kenya,female,masters,1,1,hearing,1.0,3.69,1.97,0
2024_780,2024,7,1,2.74,2,Peru,female,masters,1,1,prefer_not_to_say,0.0,3.39,3.42,0
2025_1137,2025,7,1,2.03,4,Brazil,male,phd,1,0,none,0.0,2.72,2.92,0
2024_400,2024,1,1,4.13,4,Brazil,female,phd,1,0,none,0.0,2.89,4.02,0
2024_16,2024,13,1,3.56,4,Brazil,non_binary,undergrad,1,0,none,1.0,4.73,3.89,0
2025_282,2025,9,1,4.42,4,Germany,female,undergrad,1,0,none,1.0,5.0,5.0,0
2024_510,2024,8,1,1.75,3,Peru,female,undergrad,1,1,motor,1.0,3.55,4.54,0
2024_894,2024,10,1,3.54,4,Peru,female,undergrad,1,1,hearing,1.0,4.16,5.0,0
2025_1101,2025,11,1,2.35,4,UK,female,undergrad,1,0,none,1.0,4.35,5.0,0
2025_378,2025,10,1,2.9,2,India,female,undergrad,1,0,none,1.0,3.94,3.36,0
2025_432,2025,5,1,3.17,2,USA,male,masters,1,0,none,1.0,3.36,4.45,0
2024_86,2024,10,1,2.9,4,USA,female,undergrad,1,1,hearing,1.0,5.0,5.0,0
2025_411,2025,5,1,5.0,3,Kenya,non_binary,phd,1,0,none,0.0,3.7,4.75,0
2025_790,2025,5,1,4.25,2,Kenya,non_binary,undergrad,1,0,none,0.0,2.31,4.02,0
2024_507,2024,12,1,3.35,4,Peru,non_binary,phd,1,0,none,1.0,5.0,4.21,0
2025_160,2025,2,1,2.83,4,USA,female,phd,1,0,none,0.0,2.94,1.24,0
2025_862,2025,2,1,2.53,2,Kenya,male,undergrad,1,0,none,0.0,2.47,1.8,0
2025_235,2025,5,1,2.1,4,UK,non_binary,phd,1,0,none,1.0,3.9,3.72,0
2025_37,2025,3,1,1.15,4,Peru,non_binary,phd,1,1,motor,0.0,2.89,2.76,0
2025_1066,2025,4,1,5.0,2,UK,female,undergrad,1,0,none,0.0,3.37,3.04,0
2025_47,2025,4,1,3.1,3,Peru,female,undergrad,1,0,none,1.0,4.48,3.12,0
2024_16,2024,14,1,2.27,4,Brazil,non_binary,undergrad,1,0,none,1.0,4.73,3.89,0
2024_497,2024,4,1,3.2,3,UK,male,undergrad,1,0,none,1.0,5.0,4.82,0
2024_769,2024,4,1,3.13,4,Brazil,male,phd,1,0,none,0.0,3.51,4.38,0
2024_752,2024,6,1,4.63,4,Germany,male,masters,1,0,none,0.0,2.25,3.6,0
2024_574,2024,5,1,5.0,4,Brazil,non_binary,phd,1,0,none,0.0,3.48,4.64,0
2024_611,2024,13,1,4.55,3,India,male,undergrad,1,1,visual,1.0,4.63,4.22,0
2025_1089,2025,7,1,2.94,2,India,female,masters,1,0,none,1.0,4.2,4.49,0
2025_527,2025,10,1,3.27,2,UK,female,undergrad,1,0,none,1.0,4.38,4.38,0
2025_1100,2025,3,1,4.92,2,USA,male,masters,1,1,cognitive,1.0,3.34,3.69,0
2025_322,2025,4,1,4.36,4,India,female,phd,1,0,none,1.0,4.76,3.86,0
2024_150,2024,1,1,3.79,3,USA,female,undergrad,1,0,none,1.0,3.29,3.43,0
2024_1058,2024,6,1,3.78,4,Peru,male,masters,1,0,none,0.0,2.94,2.35,0
2024_504,2024,7,1,4.05,2,Germany,male,masters,1,0,none,0.0,3.3,3.4,0
2025_398,2025,6,1,1.5,4,Kenya,female,phd,1,0,none,0.0,3.46,3.29,0
2025_561,2025,9,1,3.42,3,Peru,non_binary,phd,1,0,none,1.0,4.45,3.58,0
2024_8,2024,3,1,3.59,2,Kenya,female,phd,1,0,none,1.0,4.2,5.0,0
2025_439,2025,9,1,2.55,3,Brazil,female,masters,1,0,none,1.0,5.0,4.5,0
2024_360,2024,13,1,3.53,2,UK,female,phd,1,1,motor,1.0,4.2,4.94,0
2024_454,2024,7,1,3.23,2,Brazil,male,masters,1,1,prefer_not_to_say,1.0,3.32,4.24,0
2025_536,2025,3,1,4.44,4,Germany,male,masters,1,0,none,1.0,4.08,5.0,0
2025_441,2025,1,1,3.91,2,UK,female,phd,1,0,none,1.0,3.56,4.02,0
2024_358,2024,10,1,2.5,2,UK,female,undergrad,1,1,visual,1.0,4.09,3.3,0
2025_1025,2025,1,1,4.9,4,Kenya,non_binary,masters,1,0,none,0.0,3.01,2.13,0
2025_827,2025,5,1,3.6,4,Germany,male,phd,1,0,none,1.0,4.0,2.77,0
2025_570,2025,4,1,4.28,2,Germany,male,undergrad,1,0,none,0.0,3.61,2.81,0
2025_344,2025,5,1,3.4,2,Peru,non_binary,phd,1,0,none,0.0,2.91,3.64,0
2024_561,2024,10,1,4.42,3,Peru,male,undergrad,1,0,none,1.0,4.68,4.39,0
2024_449,2024,6,1,3.29,2,Brazil,female,phd,1,1,hearing,1.0,4.16,2.87,0
2025_470,2025,7,1,4.0,3,UK,non_binary,phd,1,0,none,1.0,3.18,4.53,0
2025_286,2025,6,1,3.9,2,Kenya,male,masters,1,1,cognitive,0.0,4.09,2.79,0
2025_608,2025,4,1,3.36,4,India,male,undergrad,1,0,none,1.0,3.68,5.0,0
2024_1098,2024,3,1,3.92,3,UK,female,masters,1,0,none,1.0,5.0,4.56,0
2025_865,2025,14,1,4.89,2,Germany,female,undergrad,1,0,none,1.0,4.64,4.66,0
2025_1076,2025,11,1,4.91,4,Germany,female,masters,1,0,none,1.0,4.16,4.71,0
2024_627,2024,8,1,3.09,4,USA,female,undergrad,1,0,none,1.0,5.0,5.0,0
2024_341,2024,8,1,4.05,2,Brazil,female,masters,1,0,none,1.0,4.85,4.2,0
2025_1019,2025,9,1,5.0,3,UK,male,phd,1,0,none,1.0,4.86,3.62,0
2025_934,2025,5,1,3.8,3,Kenya,female,undergrad,1,0,none,0.0,0.0,0.0,1
2024_232,2024,10,1,4.3,2,USA,non_binary,phd,1,1,motor,1.0,4.97,5.0,0
2024_432,2024,4,1,2.34,4,Peru,non_binary,undergrad,1,0,none,0.0,2.89,4.38,0
